732995250319302657	2016-05-18 18:04:20	We're excited to share a brand new trailer for a film that will tell the story of the monumental wildlife... https://t.co/2D4dH9URLR	2	1		0	66	1	
732649528113823745	2016-05-17 19:10:34	A fun and informative grizzly bear event coming up on June 7 in Seattle! #SavetheCascadesGrizzly https://t.co/dZ6neN9foo	1	0	SavetheCascadesGrizzly,	1	0	0	
732641178999357440	2016-05-17 18:37:23	'Necessary evil': saving the endangered caribou might mean killing wolves https://t.co/yfZ3Hn5Axk #WoodlandCaribou	1	2	WoodlandCaribou,	1	60	2	
732629511859109888	2016-05-17 17:51:01	Our friends at the Spokane Mountaineers are leading a day hike into the Cougar Mountain and Thirteen Mile... https://t.co/vUOzD21Y8w	0	0		0	0	0	
732629315309821953	2016-05-17 17:50:15	Our friends at the Spokane Mountaineers are leading a day hike into the Cougar Mountain and Thirteen Mile... https://t.co/mpfYg5KP0u	0	0		0	0	0	
732251592309661696	2016-05-16 16:49:18	Prescribed burning is an important tool for maintaining healthy forests, safe communities and quality wildlife... https://t.co/Cw6bLL9NPo	3	2		0	2304	2	
732249147043012609	2016-05-16 16:39:35	More on recent Washington Wolf Advisory Group developments from Capitol Press. The new policy retains four... https://t.co/PvvjbTWG9Y	1	0		0	0	0	
731174239319949312	2016-05-13 17:28:17	Important agreement out of Washington's Wolf Advisory Group today. As wolf populations grow in Washington, under... https://t.co/uxPDdrVdli	2	1		0	256	1	
731166606005428224	2016-05-13 16:57:57	Our Executive Director remarks on Conservation Northwest's new affiliation with the National Wildlife Federation. https://t.co/4nRuVitzlE	2	1		0	348	1	
730528976888717312	2016-05-11 22:44:15	Join us for a workshop on North Cascades grizzly bear restoration in Darrington, WA this Saturday: https://t.co/LPPnXRwbJd @CascadesGrizzly	0	0		0	0	0	
730477777485336577	2016-05-11 19:20:48	An interesting piece on new findings related to wolf management.  #newline##newline#In October 2014, Conservation Northwest and... https://t.co/5wAZOqwmJu	1	0		0	0	0	
730439567287844864	2016-05-11 16:48:58	National Geographic recently featured Chris Morgan Wildlife's film on North Cascades grizzly bears! Check it out... https://t.co/gdrKWR4PB4	4	3		0	9398	3	
730437265382510592	2016-05-11 16:39:49	RT @vitalground: Stay bear-aware on your summer hikes, and carry bear spray!  #newline#https://t.co/CR94w7yCWN	0	4		0	0	0	
730098755668598784	2016-05-10 18:14:42	Hikers, Hunters, Birders on #PublicLands Mean Millions of $ for Local Communities https://t.co/ZJVyyHO4JI @WTA_hikers #ProtectPublicLands	1	1	PublicLands,ProtectPublicLands,	2	515	1	
730079962779164673	2016-05-10 17:00:02	Sad news for a southeast Washington wolf pack. The breeding female wolf, a member of the Tucannon Pack, likely... https://t.co/uEickh3DBu	0	0		0	0	0	
730077907750522880	2016-05-10 16:51:52	Weigh in on grizzly bear plan Saturday in Darrington: https://t.co/gTEKjA4JZQ via @EverettHerald #SavetheCascadesGrizzly @CascadesGrizzly	1	4	SavetheCascadesGrizzly,	1	4619	4	
730077095666192384	2016-05-10 16:48:38	Join us this Saturday, May 14 from 3:00 to 5:00 pm at the Darrington Community Center in Snohomish County for an... https://t.co/Btjumm9QOX	0	1		0	408	1	
729737363736256513	2016-05-09 18:18:40	RT @seattletimes: Canadian fire is grim reminder, warning for Eastern Washington: https://t.co/apOLSP6uu7 https://t.co/YScKCbAajQ	0	29		0	0	0	
729732111091949568	2016-05-09 17:57:47	Researchers in 4 states unite for rare wolverine study https://t.co/diFbd8RykK via @Salon #wolverine	1	2	wolverine,	1	3040	2	
729717416352059392	2016-05-09 16:59:24	Over the weekend small fires broke out in the Chumstick area north of Leavenworth and in the Entiat area south of... https://t.co/FiVo2IzsHz	1	0		0	0	0	
728359750119759872	2016-05-05 23:04:31	We raised over $33,000 this year from GiveBIG, a new record! THANK YOU to all who donated and to the @SeattleFdn! https://t.co/3PMRAg16YI	5	0		0	0	0	
728003805304905728	2016-05-04 23:30:07	RT @climatesolution: Thanks @Pipsissewa! We're making a difference w/your help @PPact @wecprotects @WestSideBabySEA @SeattleOpera @ProChoic…	0	2		0	0	0	
727990069647134720	2016-05-04 22:35:32	For 26 years we’ve kept the Northwest wild! Donate today and have your dollar matched by the @SeattleFdn. https://t.co/IBSgPmBCqR	0	0		0	0	0	
727950279056838657	2016-05-04 19:57:25	Old-growth trees are big. Grizzly bears are big. The landscapes we protect are big. Will you #GiveBIG today? https://t.co/IBSgPmBCqR	1	0	GiveBIG,	1	0	0	
727948883838435329	2016-05-04 19:51:53	RT @Pipsissewa: #GiveBIG 'til midnight Weds! I supported @PPact @wecprotects @WestSideBabySEA @SeattleOpera @ProChoiceWA @ConservationNW @c…	0	3	GiveBIG,	1	0	0	
727928998928351232	2016-05-04 18:32:52	Due to problems with the donation website yesterday, #GiveBIG has been extended through midnight tonight! This is... https://t.co/kUOQ8Ir2Wo	1	0	GiveBIG,	1	0	0	
727909451177435136	2016-05-04 17:15:11	#GiveBIG has been extended through May 4! If you haven't already, please give online and have your donation matched! https://t.co/IBSgPmBCqR	1	0	GiveBIG,	1	0	0	
727902891982258176	2016-05-04 16:49:07	A few updates on wolf activity in northeast Washington and wolf monitoring work in the North Cascades in the... https://t.co/7bUqtTHXvc	0	0		0	0	0	
727897524996997120	2016-05-04 16:27:48	RT @NWF: Congress names bison as official national mammal! Help secure habitat for them to roam: https://t.co/TAJbPhSxCd https://t.co/50L4f…	0	138		0	0	0	
727893958076981248	2016-05-04 16:13:37	RT @KING5Seattle: Biologists track sage grouse in Douglas Co. @AlisonMorrowK5 reports -  https://t.co/1eMx3oyE21	0	5		0	0	0	
727638336794468352	2016-05-03 23:17:53	Due to the technical difficulties today, #GiveBIG has been extended through midnight Wednesday, May 4! You still... https://t.co/wlwMBfYQhp	1	0	GiveBIG,	1	0	0	
727627197633069056	2016-05-03 22:33:37	We do big work for wildlife &amp; wildlands. #GiveBIG today to help us keep the Northwest wild! https://t.co/IBSgPmBCqR https://t.co/IwsmlStx4h	1	0	GiveBIG,	1	0	0	
727603877600591872	2016-05-03 21:00:57	Today, your donation to Conservation NW will be matched by the @SeattleFdn! #GiveBIG at https://t.co/IBSgPmBCqR	0	0	GiveBIG,	1	0	0	
727590517429571584	2016-05-03 20:07:51	We do big things for Northwest wildlands and wildlife. Will you #GiveBIG today and have your donation matched by... https://t.co/gT9Wk4PfLE	1	0	GiveBIG,	1	0	0	
727553543326978048	2016-05-03 17:40:56	An interesting read from the University of Washington: https://t.co/RPg5tXBaYC#newline##newline#In areas where wolves are deemed... https://t.co/C6XDOnYG67	0	0		0	0	0	
727540718663671809	2016-05-03 16:49:59	Help us keep the NW wild by making a gift today for #GiveBIG: https://t.co/IBSgPmBCqR Video: https://t.co/DUWJIxHefn	0	1	GiveBIG,	1	830	1	
727535098250166272	2016-05-03 16:27:39	For 27 years we've worked to protect, connect and restore the amazing wildlands and wildlife of Washington and... https://t.co/8OiGrajXrz	2	1		0	1867	1	
727533340954218496	2016-05-03 16:20:40	Today is #GiveBIG! Make a gift for #PNW wolves, fishers, wilderness and wild ecosystems and it will be stretched: https://t.co/IBSgPmBCqR	0	0	GiveBIG,PNW,	2	0	0	
727238354828324864	2016-05-02 20:48:29	@MarkDeLaurier Hi Mark, absolutely! As an affiliate we are still a "sovereign" organization. But we have nation-wide backup now.	1	0		0	0	0	
727223442592821248	2016-05-02 19:49:14	How well do you know northeast Washington's Columbia Highlands? Learn about this unique area and why it deserves... https://t.co/MPKs89g82w	2	2		0	793	2	
727190488806121472	2016-05-02 17:38:17	RT @slewster: The @NWF Family Expands To Welcome Conservation Northwest @ConservationNW  https://t.co/TCAT7ckdla	0	1		0	0	0	
727189198768209920	2016-05-02 17:33:10	THANK YOU to everyone who joined us at our 13th annual Hope for a Wild Future auction and dinner last month!... https://t.co/dQqy9VhVEK	1	0		0	0	0	
727149350929879040	2016-05-02 14:54:49	Get the latest on our auction, a legal win for wolverines, a new campaign to protect public lands, and more in... https://t.co/ONnaS8Xhnp	0	0		0	0	0	
726195055141085184	2016-04-29 23:42:47	The National Wildlife Federation Family Expands To Welcome @ConservationNW https://t.co/FT2BpM5e3b via @NWF #KeepingtheNorthwestWild	0	0	KeepingtheNorthwestWild,	1	0	0	
725839278412951552	2016-04-29 00:09:04	The latest on Washington Wolf Advisory Group discussions from Capital Press. #WAWolves https://t.co/QBIhTt0s8l	0	0	WAWolves,	1	0	0	
725775721914724352	2016-04-28 19:56:31	https://t.co/4fj9JPUxdz	0	0		0	0	0	
725023730385088516	2016-04-26 18:08:22	According to Indian Country Today Media Network, fishers are the namesake of several Native American clans. In... https://t.co/E9BTVwLyTq	0	0		0	0	0	
725005727434039298	2016-04-26 16:56:50	Thanks for sharing, Outside Magazine! #SavetheCascadesGrizzly https://t.co/ECH19jcxCW	1	1	SavetheCascadesGrizzly,	1	403	1	
724745994844295168	2016-04-25 23:44:44	For the Pacific Fisher, aka Sxwemechen: Positive Signs, but no Endangered-Species Listing https://t.co/vheJCaroT4 via @IndianCountry	1	1		0	402	1	
724744049521893376	2016-04-25 23:37:01	Today is the last chance to support our friends at the Mountain Caribou Initiative: https://t.co/rm9amMzBto! #MountainCaribou	0	0	MountainCaribou,	1	0	0	
724743540526305280	2016-04-25 23:34:59	Today is the last chance to support our friends at the Mountain Caribou Initiative! Every dollar donated helps... https://t.co/NkyLSSQhqG	0	0		0	0	0	
724696092500103168	2016-04-25 20:26:27	https://t.co/JDsZQwy2sL	0	0		0	0	0	
724693730901397504	2016-04-25 20:17:04	For over 27 years, we've been Keeping the Northwest Wild https://t.co/DUWJIxHefn #WildNW #KeepingtheNWWild. Join us: https://t.co/FyW0QTdf7L	0	0	WildNW,KeepingtheNWWild,	2	0	0	
724693090074644480	2016-04-25 20:14:31	Anne Weismann: Lands-transfer salesman can’t deliver the goods https://t.co/VnJTi9WTJw #KeepItPublic #ProtectPublicLands	0	0	KeepItPublic,ProtectPublicLands,	2	0	0	
724688954260234240	2016-04-25 19:58:05	Even if you couldn't join us for our Hope for a Wild Future auction last week, you can still support our work... https://t.co/pl2oOzn2Oq	0	0		0	0	0	
724681395272962048	2016-04-25 19:28:03	THANK YOU to our conservation community for your support at our 13th annual Hope for a Wild Future auction and... https://t.co/y6YkB12olE	1	0		0	0	0	
723951883061059584	2016-04-23 19:09:13	Thank you to everyone that came out to Mount Baker-Snoqualmie National Forest today to celebrate and... https://t.co/gfgaicgl2i	0	0		0	0	0	
723902777949216768	2016-04-23 15:54:06	RT @outsidemagazine: The argument for restoring grizzly bears to Washington: https://t.co/Kvj6BaCKuH https://t.co/2a8a0fH4SG	0	26		0	0	0	
723645573367107584	2016-04-22 22:52:04	RT @EarthFixMedia: Old-growth forests provide temp refuges in the face of #climatechange. https://t.co/dvAepzErKj  @oregonstatenews https:/…	0	13	climatechange,	1	0	0	
723621965420855297	2016-04-22 21:18:15	RT @yesmagazine: An #EarthDay comic: How salmon feed the forests https://t.co/LHL1pFNsSE @ConservationNW https://t.co/frNHZXxJv2	0	18	EarthDay,	1	0	0	
723601506843299840	2016-04-22 19:56:57	RT @RepDelBene: On #EarthDay, I joined @SierraClubWASt, @ConservationNW, @WDFW, @UW, @VulcanInc in highlighting the importance of protectin…	0	3	EarthDay,	1	0	0	
723601334167949312	2016-04-22 19:56:16	Happy Earth Day! Please join us tomorrow, April 23 from 11:00 am to noon at Asahel Curtis trailhead near... https://t.co/JSatOOMmrH	0	0		0	0	0	
723588295867801600	2016-04-22 19:04:28	Sad news from northeast Washington, where the Washington Department of Fish &amp; Wildlife is investigating a... https://t.co/VTO35RehhI	0	3		0	630	3	
723264149304696832	2016-04-21 21:36:25	The Argument for Restoring Grizzly Bears to Washington https://t.co/Pg1QYOf85G via @outsidemagazine #SavetheCascadesGrizzly @CascadesGrizzly	2	5	SavetheCascadesGrizzly,	1	6943	5	
723240994515210240	2016-04-21 20:04:24	Watch "Protect Your Public Lands" on @Vimeo https://t.co/o9h9uLHQlR #ProtectPublicLands #KeepItPublic	2	0	ProtectPublicLands,KeepItPublic,	2	0	0	
723232187735109632	2016-04-21 19:29:25	It's auction day! Many thanks to all our supporters, donors, and sponsors who have helped make this evening... https://t.co/Hp6JMY38Ay	0	0		0	0	0	
723180223085182978	2016-04-21 16:02:55	RT @slewster: Great public lands video highlighting our heritage and birthright @ConservationNW @OurPublicLands  https://t.co/x0b2gLuQ5h	0	1		0	0	0	
722938327758811137	2016-04-21 00:01:43	@adventurevida Will you share our video to #ProtectPublicLands? https://t.co/Dicp0GQ2CU. Available for download at: https://t.co/avxqzQe8Xe	0	0	ProtectPublicLands,	1	0	0	
722893400706387970	2016-04-20 21:03:12	Public lands provide vital habitat for #wolves and countless other fish and wildlife species. Please join us to... https://t.co/v0OkTSrwcT	1	0	wolves,	1	0	0	
722884701837332480	2016-04-20 20:28:38	WATCH: The wild places we love are under attack but together we can #ProtectPublicLands https://t.co/Dicp0GQ2CU  #KeepItPublic	2	2	ProtectPublicLands,KeepItPublic,	2	2247	2	
722881060808183809	2016-04-20 20:14:10	America’s public lands not only give us cherished outdoor recreation opportunities and protect our fish, wildlife... https://t.co/ArDikoiTrC	0	0		0	0	0	
722877721706147840	2016-04-20 20:00:53	The #publiclands you love are at risk. Watch, learn, take action: https://t.co/HjrBj2tIHa  #protectpubliclands https://t.co/Tgr2WgMoFb	2	1	publiclands,protectpubliclands,	2	99	1	
722802298670350336	2016-04-20 15:01:11	Interior Secretary: Natural Areas in West Disappearing at Alarming Rate https://t.co/oXD5Jnpeq7 @pns_news #ProtectPublicLands #ParksForAll	0	1	ProtectPublicLands,ParksForAll,	2	168	1	
722577867507310592	2016-04-20 00:09:23	Unfortunate news from southeast Washington today where a calf was confirmed killed be a wolf or wolves within the... https://t.co/WldaCk82bx	0	0		0	0	0	
